file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,matched_year,matched_qno,ocr_derived
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,28,8,28,147,exact,100.0,2022,8,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,29,9,29,138,exact,100.0,2022,9,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,30,10,30,215,exact,100.0,2022,10,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,31,11,31,359,exact,100.0,2022,11,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,32,12,32,203,exact,100.0,2022,12,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,33,13,33,133,exact,100.0,2022,13,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,34,14,34,95,exact,100.0,2022,14,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,35,15,35,112,exact,100.0,2022,15,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,36,16,36,162,exact,100.0,2022,16,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,37,17,37,186,exact,100.0,2022,17,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,38,18,38,217,exact,100.0,2022,18,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,39,19,39,98,exact,100.0,2022,19,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,40,20,40,164,exact,100.0,2022,20,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,41,1,41,158,exact,100.0,2022,1,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,42,2,42,135,exact,100.0,2022,2,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,43,3,43,121,exact,100.0,2022,3,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,44,4,44,78,exact,100.0,2022,4,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,45,5,45,171,exact,100.0,2022,5,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,46,6,46,217,exact,100.0,2022,6,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,47,7,47,129,exact,100.0,2022,7,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,48,8,48,122,exact,100.0,2022,8,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,49,9,49,152,exact,100.0,2022,9,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,50,10,50,156,exact,100.0,2022,10,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,51,11,51,218,exact,100.0,2022,11,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,52,12,52,218,exact,100.0,2022,12,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,53,13,53,112,exact,100.0,2022,13,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,54,14,54,92,exact,100.0,2022,14,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,55,15,55,283,exact,100.0,2022,15,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,56,16,56,172,exact,100.0,2022,16,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,57,17,57,212,exact,100.0,2022,17,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,58,18,58,138,exact,100.0,2022,18,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,59,19,59,211,exact,100.0,2022,19,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS3,60,20,60,220,exact,100.0,2022,20,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,61,1,61,351,exact,100.0,2022,1,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,62,1,61,271,exact,100.0,2022,1,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,63,2,62,384,exact,99.7,2022,2,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,64,2,62,274,exact,98.9,2022,2,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,65,3,63,115,exact,100.0,2022,3,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,66,3,63,223,variant,94.4,2022,3,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,67,3,63,81,exact,100.0,2022,3,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,68,4,64,193,exact,97.3,2022,4,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,69,4,64,490,exact,97.7,2022,4,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,70,5,65,488,exact,99.6,2022,5,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,71,5,65,190,orphan,68.2,2022,5,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,72,6,66,364,exact,98.9,2022,6,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,73,6,66,466,variant,94.1,2022,6,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,74,7,67,3793,exact,98.1,2022,7,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,75,8,68,2107,exact,98.2,2022,8,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,76,9,69,2387,exact,97.0,2022,9,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,77,10,70,2168,exact,97.7,2022,10,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,78,11,71,2460,exact,95.6,2022,11,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS4,79,12,72,2284,exact,98.1,2022,12,false
UPSCCSEMains2023ALL.json,2023,GS1,1,1,1,82,unverifiable,64.2,2022,1,false
UPSCCSEMains2023ALL.json,2023,GS1,2,2,2,123,unverifiable,54.9,2015,,false
UPSCCSEMains2023ALL.json,2023,GS1,3,3,3,105,unverifiable,53.8,2025,14,false
UPSCCSEMains2023ALL.json,2023,GS1,4,4,4,86,unverifiable,56.8,2024,14,false
UPSCCSEMains2023ALL.json,2023,GS1,5,5,5,102,unverifiable,51.5,2022,2,false
UPSCCSEMains2023ALL.json,2023,GS1,6,6,6,94,unverifiable,55.4,2022,8,false
UPSCCSEMains2023ALL.json,2023,GS1,7,7,7,168,unverifiable,49.8,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS1,8,8,8,74,unverifiable,53.4,2015,6,false
UPSCCSEMains2023ALL.json,2023,GS1,9,9,9,70,unverifiable,60.9,2022,6,false
UPSCCSEMains2023ALL.json,2023,GS1,10,10,10,107,unverifiable,50.5,2015,7,false
UPSCCSEMains2023ALL.json,2023,GS1,11,11,11,131,unverifiable,52.8,2024,1,false
UPSCCSEMains2023ALL.json,2023,GS1,12,12,12,147,unverifiable,53.4,2025,19,false
UPSCCSEMains2023ALL.json,2023,GS1,13,13,13,114,unverifiable,54.9,2022,18,false
UPSCCSEMains2023ALL.json,2023,GS1,14,14,14,137,unverifiable,54.9,2025,13,false
UPSCCSEMains2023ALL.json,2023,GS1,15,15,15,171,unverifiable,55.2,2025,5,false
UPSCCSEMains2023ALL.json,2023,GS1,16,16,16,79,unverifiable,60.3,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS1,17,17,17,110,unverifiable,60.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS1,18,18,18,101,unverifiable,52.0,2022,4,false
UPSCCSEMains2023ALL.json,2023,GS1,19,19,19,53,unverifiable,55.8,2022,11,false
UPSCCSEMains2023ALL.json,2023,GS1,20,20,20,78,unverifiable,54.5,2015,7,false
UPSCCSEMains2023ALL.json,2023,GS2,21,1,21,92,unverifiable,56.8,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS2,22,2,22,146,unverifiable,51.4,2015,20,false
UPSCCSEMains2023ALL.json,2023,GS2,23,3,23,117,unverifiable,52.9,2025,12,false
UPSCCSEMains2023ALL.json,2023,GS2,24,4,24,84,unverifiable,64.3,2025,3,false
UPSCCSEMains2023ALL.json,2023,GS2,25,5,25,176,unverifiable,51.5,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS2,26,6,26,169,unverifiable,53.0,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS2,27,7,27,176,unverifiable,61.6,2022,15,false
UPSCCSEMains2023ALL.json,2023,GS2,28,8,28,185,unverifiable,56.8,2024,18,false
UPSCCSEMains2023ALL.json,2023,GS2,29,9,29,148,unverifiable,54.0,2022,15,false
UPSCCSEMains2023ALL.json,2023,GS2,30,10,30,107,unverifiable,51.7,2025,7,false
UPSCCSEMains2023ALL.json,2023,GS2,31,11,31,246,unverifiable,50.8,2025,5,false
UPSCCSEMains2023ALL.json,2023,GS2,32,12,32,124,unverifiable,53.6,2022,1,false
UPSCCSEMains2023ALL.json,2023,GS2,33,13,33,144,unverifiable,60.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS2,34,14,34,150,unverifiable,53.3,2025,8,false
UPSCCSEMains2023ALL.json,2023,GS2,35,15,35,138,unverifiable,63.4,2025,14,false
UPSCCSEMains2023ALL.json,2023,GS2,36,16,36,155,unverifiable,53.2,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS2,37,17,37,144,unverifiable,52.6,2025,8,false
UPSCCSEMains2023ALL.json,2023,GS2,38,18,38,190,unverifiable,49.2,2022,8,false
UPSCCSEMains2023ALL.json,2023,GS2,39,19,39,202,unverifiable,52.6,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS2,40,20,40,218,unverifiable,52.5,2025,10,false
UPSCCSEMains2023ALL.json,2023,GS3,41,1,41,172,unverifiable,51.5,2025,20,false
UPSCCSEMains2023ALL.json,2023,GS3,42,2,42,127,unverifiable,54.4,2025,18,false
UPSCCSEMains2023ALL.json,2023,GS3,43,3,43,99,unverifiable,59.8,2022,13,false
UPSCCSEMains2023ALL.json,2023,GS3,44,4,44,172,unverifiable,52.6,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS3,45,5,45,183,unverifiable,52.8,2024,,false
UPSCCSEMains2023ALL.json,2023,GS3,46,6,46,91,unverifiable,52.2,2022,9,false
UPSCCSEMains2023ALL.json,2023,GS3,47,7,47,208,unverifiable,48.1,2025,9,false
UPSCCSEMains2023ALL.json,2023,GS3,48,8,48,144,unverifiable,51.1,2022,12,false
UPSCCSEMains2023ALL.json,2023,GS3,49,9,49,240,unverifiable,54.9,2024,7,false
UPSCCSEMains2023ALL.json,2023,GS3,50,10,50,225,unverifiable,50.7,2022,8,false
UPSCCSEMains2023ALL.json,2023,GS3,51,11,51,155,unverifiable,51.9,2025,9,false
UPSCCSEMains2023ALL.json,2023,GS3,52,12,52,141,unverifiable,51.9,2025,1,false
UPSCCSEMains2023ALL.json,2023,GS3,53,13,53,123,unverifiable,58.1,2022,20,false
UPSCCSEMains2023ALL.json,2023,GS3,54,14,54,179,unverifiable,53.1,2022,10,false
UPSCCSEMains2023ALL.json,2023,GS3,55,15,55,221,unverifiable,50.0,2025,9,false
UPSCCSEMains2023ALL.json,2023,GS3,56,16,56,361,unverifiable,58.8,2025,12,false
UPSCCSEMains2023ALL.json,2023,GS3,57,17,57,181,unverifiable,55.9,2025,5,false
UPSCCSEMains2023ALL.json,2023,GS3,58,18,58,207,unverifiable,60.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS3,59,19,59,164,unverifiable,59.9,2022,10,false
UPSCCSEMains2023ALL.json,2023,GS3,60,20,60,251,unverifiable,54.5,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS4,61,1,61,396,unverifiable,80.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS4,62,2,62,340,unverifiable,80.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS4,63,3,63,681,unverifiable,99.2,2025,3,false
UPSCCSEMains2023ALL.json,2023,GS4,64,4,64,417,unverifiable,80.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS4,65,5,65,292,unverifiable,80.0,2025,2,false
UPSCCSEMains2023ALL.json,2023,GS4,66,6,66,223,unverifiable,82.3,2025,4,false
UPSCCSEMains2023ALL.json,2023,GS4,67,1,61,1202,unverifiable,66.7,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS4,68,2,62,1549,unverifiable,66.7,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS4,69,3,63,1622,unverifiable,66.7,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS4,70,4,64,1796,unverifiable,66.7,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS4,71,5,65,1993,unverifiable,66.7,2025,11,false
UPSCCSEMains2023ALL.json,2023,GS4,72,6,66,2368,unverifiable,66.7,2025,11,false
UPSCCSEMainsGS1 2019.json,2019,GS1,1,1,1,76,unverifiable,54.7,2024,,false
UPSCCSEMainsGS1 2019.json,2019,GS1,2,2,2,162,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS1 2019.json,2019,GS1,3,3,3,114,unverifiable,56.8,2022,9,false
UPSCCSEMainsGS1 2019.json,2019,GS1,4,4,4,75,unverifiable,56.8,2022,17,false
UPSCCSEMainsGS1 2019.json,2019,GS1,5,5,5,105,unverifiable,53.8,2022,15,false
UPSCCSEMainsGS1 2019.json,2019,GS1,6,6,6,96,unverifiable,52.6,2022,6,false
UPSCCSEMainsGS1 2019.json,2019,GS1,7,7,7,98,unverifiable,60.9,2025,14,false
UPSCCSEMainsGS1 2019.json,2019,GS1,8,8,8,72,unverifiable,57.1,2022,10,false
UPSCCSEMainsGS1 2019.json,2019,GS1,9,9,9,68,unverifiable,57.8,2022,12,false
UPSCCSEMainsGS1 2019.json,2019,GS1,10,10,10,76,unverifiable,63.0,2025,19,false
UPSCCSEMainsGS1 2019.json,2019,GS1,11,11,11,104,unverifiable,55.0,2025,10,false
UPSCCSEMainsGS1 2019.json,2019,GS1,12,12,12,108,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS1 2019.json,2019,GS1,13,13,13,97,unverifiable,56.0,2025,3,false
UPSCCSEMainsGS1 2019.json,2019,GS1,14,14,14,69,unverifiable,56.9,2024,17,false
UPSCCSEMainsGS1 2019.json,2019,GS1,15,15,15,107,unverifiable,55.7,2024,,false
UPSCCSEMainsGS1 2019.json,2019,GS1,16,16,16,100,unverifiable,53.5,2025,16,false
UPSCCSEMainsGS1 2019.json,2019,GS1,17,17,17,126,unverifiable,54.8,2025,4,false
UPSCCSEMainsGS1 2019.json,2019,GS1,18,18,18,88,unverifiable,55.8,2025,9,false
UPSCCSEMainsGS1 2019.json,2019,GS1,19,19,19,76,unverifiable,63.9,2025,2,false
UPSCCSEMainsGS1 2019.json,2019,GS1,20,20,20,66,unverifiable,54.7,2022,6,false
UPSCCSEMainsGS1 2022.json,2022,GS1,1,1,1,122,exact,100.0,2022,1,false
UPSCCSEMainsGS1 2022.json,2022,GS1,2,2,2,226,exact,100.0,2022,2,false
UPSCCSEMainsGS1 2022.json,2022,GS1,3,3,3,127,exact,100.0,2022,3,false
UPSCCSEMainsGS1 2022.json,2022,GS1,4,4,4,78,exact,100.0,2022,4,false
UPSCCSEMainsGS1 2022.json,2022,GS1,5,5,5,140,exact,100.0,2022,5,false
UPSCCSEMainsGS1 2022.json,2022,GS1,6,6,6,79,exact,100.0,2022,6,false
UPSCCSEMainsGS1 2022.json,2022,GS1,7,7,7,125,exact,100.0,2022,7,false
UPSCCSEMainsGS1 2022.json,2022,GS1,8,8,8,98,exact,100.0,2022,8,false
UPSCCSEMainsGS1 2022.json,2022,GS1,9,9,9,146,exact,100.0,2022,9,false
UPSCCSEMainsGS1 2022.json,2022,GS1,10,10,10,153,exact,100.0,2022,10,false
UPSCCSEMainsGS1 2022.json,2022,GS1,11,11,11,190,exact,99.5,2022,11,false
UPSCCSEMainsGS1 2022.json,2022,GS1,12,12,12,117,exact,100.0,2022,12,false
UPSCCSEMainsGS1 2022.json,2022,GS1,13,13,13,118,exact,100.0,2022,13,false
UPSCCSEMainsGS1 2022.json,2022,GS1,14,14,14,126,exact,100.0,2022,14,false
UPSCCSEMainsGS1 2022.json,2022,GS1,15,15,15,135,exact,100.0,2022,15,false
UPSCCSEMainsGS1 2022.json,2022,GS1,16,16,16,93,exact,100.0,2022,16,false
UPSCCSEMainsGS1 2022.json,2022,GS1,17,17,17,112,exact,100.0,2022,17,false
UPSCCSEMainsGS1 2022.json,2022,GS1,18,18,18,108,exact,100.0,2022,18,false
UPSCCSEMainsGS1 2022.json,2022,GS1,19,19,19,148,exact,100.0,2022,19,false
UPSCCSEMainsGS1 2022.json,2022,GS1,20,20,20,154,exact,100.0,2022,20,false
UPSCCSEMainsGS1-2017.json,2017,GS1,1,1,1,125,unverifiable,50.0,2015,12,false
UPSCCSEMainsGS1-2017.json,2017,GS1,2,2,2,91,unverifiable,54.7,2022,11,false
UPSCCSEMainsGS1-2017.json,2017,GS1,3,3,3,150,unverifiable,55.2,2025,7,false
UPSCCSEMainsGS1-2017.json,2017,GS1,4,4,4,76,unverifiable,53.3,2025,20,false
UPSCCSEMainsGS1-2017.json,2017,GS1,5,5,5,91,unverifiable,58.9,2022,15,false
UPSCCSEMainsGS1-2017.json,2017,GS1,6,6,6,102,unverifiable,53.8,2025,15,false
UPSCCSEMainsGS1-2017.json,2017,GS1,7,7,7,154,unverifiable,51.6,2024,,false
UPSCCSEMainsGS1-2017.json,2017,GS1,8,8,8,46,unverifiable,62.2,2015,,false
UPSCCSEMainsGS1-2017.json,2017,GS1,9,9,9,140,unverifiable,53.6,2022,13,false
UPSCCSEMainsGS1-2017.json,2017,GS1,10,10,10,136,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS1-2017.json,2017,GS1,11,11,11,176,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS1-2017.json,2017,GS1,12,12,12,103,unverifiable,55.6,2025,14,false
UPSCCSEMainsGS1-2017.json,2017,GS1,13,13,13,138,unverifiable,52.6,2024,,false
UPSCCSEMainsGS1-2017.json,2017,GS1,14,14,14,85,unverifiable,53.6,2024,,false
UPSCCSEMainsGS1-2017.json,2017,GS1,15,15,15,160,unverifiable,50.3,2024,,false
UPSCCSEMainsGS1-2017.json,2017,GS1,16,16,16,124,unverifiable,54.9,2025,5,false
UPSCCSEMainsGS1-2017.json,2017,GS1,17,17,17,88,unverifiable,55.2,2025,15,false
UPSCCSEMainsGS1-2017.json,2017,GS1,18,18,18,117,unverifiable,56.2,2025,14,false
UPSCCSEMainsGS1-2017.json,2017,GS1,19,19,19,156,unverifiable,54.2,2024,8,false
UPSCCSEMainsGS1-2017.json,2017,GS1,20,20,20,149,unverifiable,61.9,2025,12,false
UPSCCSEMainsGS2 2019.json,2019,GS2,21,1,21,166,unverifiable,53.6,2025,16,false
UPSCCSEMainsGS2 2019.json,2019,GS2,22,2,22,227,unverifiable,58.2,2025,2,false
UPSCCSEMainsGS2 2019.json,2019,GS2,23,3,23,132,unverifiable,52.3,2022,10,false
UPSCCSEMainsGS2 2019.json,2019,GS2,24,4,24,187,unverifiable,51.9,2025,14,false
UPSCCSEMainsGS2 2019.json,2019,GS2,25,5,25,76,unverifiable,58.7,2015,7,false
UPSCCSEMainsGS2 2019.json,2019,GS2,26,6,26,184,unverifiable,52.6,2025,1,false
UPSCCSEMainsGS2 2019.json,2019,GS2,27,7,27,244,unverifiable,56.5,2025,6,false
UPSCCSEMainsGS2 2019.json,2019,GS2,28,8,28,222,unverifiable,53.6,2024,16,false
UPSCCSEMainsGS2 2019.json,2019,GS2,29,9,29,211,unverifiable,51.9,2025,9,false
UPSCCSEMainsGS2 2019.json,2019,GS2,30,10,30,192,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS2 2019.json,2019,GS2,31,11,31,189,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS2 2019.json,2019,GS2,32,12,32,293,unverifiable,55.0,2025,10,false
UPSCCSEMainsGS2 2019.json,2019,GS2,33,13,33,177,unverifiable,52.0,2024,,false
UPSCCSEMainsGS2 2019.json,2019,GS2,34,14,34,97,unverifiable,69.0,2025,5,false
UPSCCSEMainsGS2 2019.json,2019,GS2,35,15,35,165,unverifiable,51.6,2015,11,false
UPSCCSEMainsGS2 2019.json,2019,GS2,36,16,36,185,unverifiable,50.0,2015,10,false
UPSCCSEMainsGS2 2019.json,2019,GS2,37,17,37,299,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS2 2019.json,2019,GS2,38,18,38,196,unverifiable,49.3,2022,16,false
UPSCCSEMainsGS2 2019.json,2019,GS2,39,19,39,179,unverifiable,55.0,2025,10,false
UPSCCSEMainsGS2 2019.json,2019,GS2,40,20,40,260,unverifiable,57.5,2025,10,false
UPSCCSEMainsGS2-2017.json,2017,GS2,1,1,21,182,unverifiable,58.7,2015,3,false
UPSCCSEMainsGS2-2017.json,2017,GS2,2,2,22,130,unverifiable,58.4,2025,13,false
UPSCCSEMainsGS2-2017.json,2017,GS2,3,3,23,202,unverifiable,49.5,2022,12,false
UPSCCSEMainsGS2-2017.json,2017,GS2,4,4,24,151,unverifiable,61.5,2025,15,false
UPSCCSEMainsGS2-2017.json,2017,GS2,5,5,25,109,unverifiable,57.4,2022,15,false
UPSCCSEMainsGS2-2017.json,2017,GS2,6,6,26,259,unverifiable,49.8,2022,11,false
UPSCCSEMainsGS2-2017.json,2017,GS2,7,7,27,140,unverifiable,64.2,2022,7,false
UPSCCSEMainsGS2-2017.json,2017,GS2,8,8,28,152,unverifiable,51.1,2025,16,false
UPSCCSEMainsGS2-2017.json,2017,GS2,9,9,29,205,unverifiable,53.7,2025,5,false
UPSCCSEMainsGS2-2017.json,2017,GS2,10,10,30,144,unverifiable,56.5,2025,6,false
UPSCCSEMainsGS2-2017.json,2017,GS2,11,11,31,232,unverifiable,57.5,2025,1,false
UPSCCSEMainsGS2-2017.json,2017,GS2,12,12,32,118,unverifiable,60.7,2025,13,false
UPSCCSEMainsGS2-2017.json,2017,GS2,13,13,33,218,unverifiable,55.9,2025,12,false
UPSCCSEMainsGS2-2017.json,2017,GS2,14,14,34,211,unverifiable,61.8,2025,12,false
UPSCCSEMainsGS2-2017.json,2017,GS2,15,15,35,171,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS2-2017.json,2017,GS2,16,16,36,187,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS2-2017.json,2017,GS2,17,17,37,215,unverifiable,100.0,2015,2,false
UPSCCSEMainsGS2-2017.json,2017,GS2,18,18,38,140,unverifiable,55.4,2025,12,false
UPSCCSEMainsGS2-2017.json,2017,GS2,19,19,39,188,unverifiable,55.9,2025,5,false
UPSCCSEMainsGS2-2017.json,2017,GS2,20,20,40,161,unverifiable,57.3,2015,6,false
UPSCCSEMainsGS3 2015.json,2015,GS3,1,1,41,162,orphan,59.5,2025,8,false
UPSCCSEMainsGS3 2015.json,2015,GS3,2,2,42,168,exact,100.0,2015,2,false
UPSCCSEMainsGS3 2015.json,2015,GS3,3,3,43,236,exact,100.0,2015,3,false
UPSCCSEMainsGS3 2015.json,2015,GS3,4,4,44,143,exact,100.0,2015,4,false
UPSCCSEMainsGS3 2015.json,2015,GS3,5,5,45,133,exact,100.0,2015,5,false
UPSCCSEMainsGS3 2015.json,2015,GS3,6,6,46,171,exact,100.0,2015,6,false
UPSCCSEMainsGS3 2015.json,2015,GS3,7,7,47,216,exact,100.0,2015,7,false
UPSCCSEMainsGS3 2015.json,2015,GS3,8,8,48,148,exact,100.0,2015,8,false
UPSCCSEMainsGS3 2015.json,2015,GS3,9,9,49,201,exact,100.0,2015,9,false
UPSCCSEMainsGS3 2015.json,2015,GS3,10,10,50,326,exact,100.0,2015,10,false
UPSCCSEMainsGS3 2015.json,2015,GS3,11,11,51,215,exact,100.0,2015,10,false
UPSCCSEMainsGS3 2015.json,2015,GS3,12,12,52,203,exact,100.0,2015,12,false
UPSCCSEMainsGS3 2015.json,2015,GS3,13,13,53,144,exact,100.0,2015,13,false
UPSCCSEMainsGS3 2015.json,2015,GS3,14,14,54,330,exact,100.0,2015,14,false
UPSCCSEMainsGS3 2015.json,2015,GS3,15,15,55,219,exact,99.5,2015,15,false
UPSCCSEMainsGS3 2015.json,2015,GS3,16,16,56,187,exact,100.0,2015,16,false
UPSCCSEMainsGS3 2015.json,2015,GS3,17,17,57,332,exact,100.0,2015,17,false
UPSCCSEMainsGS3 2015.json,2015,GS3,18,18,58,187,exact,100.0,2015,18,false
UPSCCSEMainsGS3 2015.json,2015,GS3,19,19,59,388,exact,100.0,2015,19,false
UPSCCSEMainsGS3 2015.json,2015,GS3,20,20,60,241,exact,100.0,2015,20,false
UPSCCSEMainsGS3 2016.json,2016,GS3,1,1,41,176,unverifiable,52.9,2025,12,false
UPSCCSEMainsGS3 2016.json,2016,GS3,2,2,42,130,unverifiable,52.3,2015,10,false
UPSCCSEMainsGS3 2016.json,2016,GS3,3,3,43,240,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS3 2016.json,2016,GS3,4,4,44,199,unverifiable,52.9,2025,4,false
UPSCCSEMainsGS3 2016.json,2016,GS3,5,5,45,193,unverifiable,54.5,2025,1,false
UPSCCSEMainsGS3 2016.json,2016,GS3,6,6,46,171,unverifiable,54.4,2025,18,false
UPSCCSEMainsGS3 2016.json,2016,GS3,7,7,47,107,unverifiable,52.4,2022,14,false
UPSCCSEMainsGS3 2016.json,2016,GS3,8,8,48,89,unverifiable,51.0,2025,13,false
UPSCCSEMainsGS3 2016.json,2016,GS3,9,9,49,146,unverifiable,55.5,2024,3,false
UPSCCSEMainsGS3 2016.json,2016,GS3,10,10,50,188,unverifiable,60.4,2025,1,false
UPSCCSEMainsGS3 2016.json,2016,GS3,11,11,51,210,unverifiable,50.5,2024,,false
UPSCCSEMainsGS3 2016.json,2016,GS3,12,12,52,165,unverifiable,58.1,2025,15,false
UPSCCSEMainsGS3 2016.json,2016,GS3,13,13,53,237,unverifiable,58.8,2025,12,false
UPSCCSEMainsGS3 2016.json,2016,GS3,14,14,54,253,unverifiable,51.3,2025,15,false
UPSCCSEMainsGS3 2016.json,2016,GS3,15,15,55,212,unverifiable,50.2,2024,,false
UPSCCSEMainsGS3 2016.json,2016,GS3,16,16,56,203,unverifiable,80.0,2025,10,false
UPSCCSEMainsGS3 2016.json,2016,GS3,17,17,57,166,unverifiable,52.5,2022,2,false
UPSCCSEMainsGS3 2016.json,2016,GS3,18,18,58,105,unverifiable,55.4,2025,5,false
UPSCCSEMainsGS3 2016.json,2016,GS3,19,19,59,176,unverifiable,57.1,2025,10,false
UPSCCSEMainsGS3 2016.json,2016,GS3,20,20,60,210,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS3 2017.json,2017,GS3,1,1,41,164,unverifiable,58.8,2025,5,false
UPSCCSEMainsGS3 2017.json,2017,GS3,2,2,42,180,unverifiable,51.1,2025,18,false
UPSCCSEMainsGS3 2017.json,2017,GS3,3,3,43,178,unverifiable,52.4,2024,3,false
UPSCCSEMainsGS3 2017.json,2017,GS3,4,4,44,177,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS3 2017.json,2017,GS3,5,5,45,179,unverifiable,56.0,2025,15,false
UPSCCSEMainsGS3 2017.json,2017,GS3,6,6,46,254,unverifiable,48.4,2025,20,false
UPSCCSEMainsGS3 2017.json,2017,GS3,7,7,47,296,unverifiable,52.9,2025,12,false
UPSCCSEMainsGS3 2017.json,2017,GS3,8,8,48,176,unverifiable,53.8,2015,10,false
UPSCCSEMainsGS3 2017.json,2017,GS3,9,9,49,87,unverifiable,55.8,2022,7,false
UPSCCSEMainsGS3 2017.json,2017,GS3,10,10,50,165,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS3 2017.json,2017,GS3,11,11,51,181,unverifiable,60.0,2025,4,false
UPSCCSEMainsGS3 2017.json,2017,GS3,12,12,52,239,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS3 2017.json,2017,GS3,13,13,53,154,unverifiable,53.1,2025,1,false
