file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,ocr_derived
UPSCCSEMainsGS4 2017.json,2017,GS4,29,6,66,100,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,30,7,67,104,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,31,7,67,206,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,32,8,68,136,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,33,8,68,266,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,34,9,69,700,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,35,10,70,381,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,36,11,71,572,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,37,12,72,939,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,38,13,73,452,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,39,14,74,960,unverifiable,,true
UPSCCSEMainsGS4 2019.json,2019,GS4,61,1,61,99,exact,100.0,true
UPSCCSEMainsGS4 2019.json,2019,GS4,62,1,61,100,exact,96.9,true
UPSCCSEMainsGS4 2019.json,2019,GS4,63,2,62,188,exact,97.3,true
UPSCCSEMainsGS4 2019.json,2019,GS4,64,2,62,120,exact,98.3,true
UPSCCSEMainsGS4 2019.json,2019,GS4,65,3,63,97,exact,97.8,true
UPSCCSEMainsGS4 2019.json,2019,GS4,66,3,63,90,variant,94.2,true
UPSCCSEMainsGS4 2019.json,2019,GS4,67,4,64,87,orphan,84.9,true
UPSCCSEMainsGS4 2019.json,2019,GS4,68,4,64,148,exact,98.6,true
UPSCCSEMainsGS4 2019.json,2019,GS4,69,5,65,142,exact,99.3,true
UPSCCSEMainsGS4 2019.json,2019,GS4,70,5,65,136,exact,100.0,true
UPSCCSEMainsGS4 2019.json,2019,GS4,71,6,66,108,orphan,69.0,true
UPSCCSEMainsGS4 2019.json,2019,GS4,72,6,66,139,orphan,73.4,true
UPSCCSEMainsGS4 2019.json,2019,GS4,73,6,66,355,orphan,75.1,true
UPSCCSEMainsGS4 2019.json,2019,GS4,74,7,67,780,exact,100.0,true
UPSCCSEMainsGS4 2019.json,2019,GS4,75,8,68,922,exact,100.0,true
UPSCCSEMainsGS4 2019.json,2019,GS4,76,9,69,961,exact,95.2,true
UPSCCSEMainsGS4 2019.json,2019,GS4,77,10,70,1222,exact,99.5,true
UPSCCSEMainsGS4 2019.json,2019,GS4,78,11,71,743,exact,99.9,true
UPSCCSEMainsGS4 2019.json,2019,GS4,79,12,72,744,variant,87.1,true
UPSCCSEMainsGS4-2017.json,2017,GS4,1a,1a,,228,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,1b,1b,,159,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,2a,2a,,138,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,2b,2b,,115,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,3a,3a,,89,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,3b,3b,,288,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,4a,4a,,239,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,4b,4b,,190,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,5a,5a,,127,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,5b,5b,,571,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,6,6,66,225,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,7,7,67,420,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,8,8,68,207,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,9,9,69,303,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,10,10,70,347,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,11,11,71,351,unverifiable,,true
UPSCCSEMainsGS4-2017.json,2017,GS4,12,12,72,267,unverifiable,,true
